node,theta,conviction,adopted,adopted_at,exposures,is_seed
423,0.8127732220153199,0.0,False,,0,False
424,0.23987889372921795,0.0,False,,0,False
425,0.1354246844950367,0.0,False,,0,False
426,0.6593794645499497,0.0,False,,0,False
427,0.2977906009932993,0.0,False,,0,False
428,0.762683171023668,0.0,False,,0,False
429,0.20163053024162522,0.0,False,,0,False
430,0.2643606659790495,0.0,False,,0,False
431,0.7620430564589115,0.0,False,,0,False
432,0.38635073309192336,0.0,False,,0,False
433,0.16271504912125173,0.0,False,,0,False
434,0.7303447617465985,0.0,False,,0,False
435,0.2737039119516184,0.0,False,,0,False
436,0.7353315878517833,0.0,False,,0,False
437,0.7345676734259912,0.0,False,,0,False
438,0.32354573240042006,0.0,False,,0,False
439,0.6113517123532779,0.0,False,,0,False
440,0.22150771892449606,0.0,False,,0,False
441,0.5204470605137961,0.0,False,,0,False
442,0.2595792345559537,0.0,False,,0,False
443,0.3196045265124733,0.0,False,,0,False
444,0.7606074489966105,0.0,False,,0,False
445,0.17370633666002874,0.0,False,,0,False
446,0.2380472151104985,0.0,False,,0,False
447,0.18771081540738008,0.0,False,,0,False
448,0.36923179026963215,0.0,False,,0,False
449,0.18390293693085996,0.0,False,,0,False
450,0.8655063253791729,0.0,False,,0,False
451,0.1706531543099882,0.0,False,,0,False
452,0.5404049100968052,0.0,False,,0,False
453,0.8210569566663719,0.0,False,,0,False
454,0.8465895984368437,0.0,False,,0,False
455,0.37504683967649377,0.0,False,,0,False
456,0.27048559902437985,0.0,False,,0,False
457,0.7817323662515969,0.0,False,,0,False
458,0.8889886246156059,0.0,False,,0,False
459,0.5268825226201341,0.0,False,,0,False
460,0.32782354414923826,0.0,False,,0,False
461,0.6934463538034301,0.0,False,,0,False
462,0.43098539250024703,0.0,False,,0,False
463,0.7059076396603177,0.0,False,,0,False
464,0.8069961761599241,0.0,False,,0,False
465,0.8598250476267427,0.0,False,,0,False
466,0.5850909868016181,0.0,False,,0,False
467,0.7402940640849557,0.0,False,,0,False
468,0.6482158564520486,0.0,False,,0,False
469,0.22662756020199423,0.0,False,,0,False
470,0.9007140581714494,0.0,False,,0,False
471,0.9033723613099733,0.0,False,,0,False
472,0.7583630552852272,0.0,False,,0,False
473,0.3078145576023883,0.0,False,,0,False
474,0.1601279098108992,0.0,False,,0,False
475,0.6420262255093835,0.0,False,,0,False
476,0.7782020264587378,0.0,False,,0,False
477,0.650297810089578,0.0,False,,0,False
478,0.7148078198103135,0.0,False,,0,False
479,0.7491254427665371,0.0,False,,0,False
480,0.13712897623015485,0.0,False,,0,False
481,0.7003714685839186,0.0,False,,0,False
482,0.6879597478162203,0.0,False,,0,False
483,0.4221806803227536,0.0,False,,0,False
484,0.35725390367683013,0.0,False,,0,False
485,0.26327413195745064,0.0,False,,0,False
486,0.6524892940490439,0.0,False,,0,False
487,0.25164729936105307,0.0,False,,0,False
488,0.192917044642545,0.0,False,,0,False
489,0.2470008382321918,0.0,False,,0,False
490,0.3054616069151825,0.0,False,,0,False
491,0.11710488540009947,0.0,False,,0,False
492,0.7801571266200765,0.0,False,,0,False
493,0.20599794601362004,0.0,False,,0,False
494,0.11923582287344842,0.0,False,,0,False
495,0.27250174107091496,0.0,False,,0,False
496,0.0023567604541805676,0.0,False,,0,False
497,0.5577057871581477,0.0,False,,0,False
498,0.6036336535957358,0.0,False,,0,False
499,0.30984298794611087,0.0,False,,0,False
500,0.1160485494262633,0.0,False,,0,False
501,0.7763975444280328,0.0,False,,0,False
502,0.7354015936654604,0.0,False,,0,False
503,0.3826699543813463,0.0,False,,0,False
504,0.756321839365522,0.0,False,,0,False
505,0.26848357594330174,0.0,False,,0,False
506,0.2681821265424807,0.0,False,,0,False
507,0.7169077179706821,0.0,False,,0,False
508,0.7562699252773681,0.0,False,,0,False
509,0.3064135176592488,0.0,False,,0,False
510,0.8077059246582046,0.0,False,,0,False
511,0.1362527018826607,0.0,False,,0,False
512,0.26285990842136464,0.0,False,,0,False
513,0.16372552707552002,0.0,False,,0,False
514,0.7874027628785223,0.0,False,,0,False
515,0.29390529689518535,0.0,False,,0,False
516,0.7683951523894816,0.0,False,,0,False
517,0.7635689832574728,0.0,False,,0,False
518,0.6839301349682464,0.0,False,,0,False
519,0.8293232204470491,0.0,False,,0,False
520,0.0,0.0,False,,0,False
521,0.35798065459337125,0.0,False,,0,False
522,0.7041818265719313,0.0,False,,0,False
523,0.6758813705287002,0.0,False,,0,False
524,0.9125030783313115,0.0,False,,0,False
525,0.984440634754988,0.0,False,,0,False
526,0.8587039938816159,0.0,False,,0,False
527,0.7657089921329786,0.0,False,,0,False
528,0.32471920533584236,0.0,False,,0,False
529,0.0,0.0,False,,0,False
530,0.7733136937617906,0.0,False,,0,False
531,0.695572094060904,0.0,False,,0,False
